component_key,component_name,qualifier,path,metric_key,metric_name,value
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,effort_to_reach_maintainability_rating_a,Effort to Reach Maintainability Rating A,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,effort_to_reach_software_quality_maintainability_rating_a,Effort to Reach Maintainability Rating A,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,false_positive_issues,False Positive Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,high_impact_accepted_issues,Blocker and High Severity Accepted Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,info_violations,Info Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,issues_in_sandbox,Issues in Sandbox,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,last_commit_date,Date of Last Commit,1772721814000
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,major_violations,Major Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,minor_violations,Minor Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,new_accepted_issues,New Accepted Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,new_blocker_violations,New Blocker Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,new_bugs,New Bugs,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,new_code_smells,New Code Smells,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,new_critical_violations,New Critical Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,new_development_cost,Development Cost on New Code,0.0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,new_duplicated_blocks,Duplicated Blocks on New Code,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,new_duplicated_lines,Duplicated Lines on New Code,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,new_info_violations,New Info Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,new_issues_in_sandbox,New Issues in Sandbox,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,new_lines,New Lines,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,new_maintainability_rating,Maintainability Rating on New Code,1.0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,new_major_violations,New Major Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,new_minor_violations,New Minor Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,new_reliability_rating,Reliability Rating on New Code,1.0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,new_reliability_remediation_effort,Reliability Remediation Effort on New Code,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,new_security_hotspots,New Security Hotspots,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,new_security_hotspots_reviewed_status,Security Review Reviewed Status on New Code,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,new_security_hotspots_to_review_status,Security Review To Review Status on New Code,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,new_security_rating,Security Rating on New Code,1.0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,new_security_remediation_effort,Security Remediation Effort on New Code,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,new_security_review_rating,Security Review Rating on New Code,1.0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,new_software_quality_blocker_issues,New Blocker Severity Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,new_software_quality_high_issues,New High Severity Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,new_software_quality_info_issues,New Info Severity Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,new_software_quality_low_issues,New Low Severity Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,new_software_quality_maintainability_debt_ratio,Technical Debt Ratio on New Code,0.0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,new_software_quality_maintainability_issues,New Maintainability Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,new_software_quality_maintainability_rating,Maintainability Rating on New Code,1.0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,new_software_quality_maintainability_remediation_effort,Added Technical Debt,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,new_software_quality_medium_issues,New Medium Severity Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,new_software_quality_reliability_issues,New Reliability Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,new_software_quality_reliability_rating,Reliability Rating on New Code,1.0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,new_software_quality_reliability_remediation_effort,Reliability Remediation Effort on New Code,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,new_software_quality_security_issues,New Security Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,new_software_quality_security_rating,Security Rating on New Code,1.0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,new_software_quality_security_remediation_effort,Security Remediation Effort on New Code,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,new_sqale_debt_ratio,Technical Debt Ratio on New Code,0.0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,new_technical_debt,Added Technical Debt,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,new_violations,New Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,new_vulnerabilities,New Vulnerabilities,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,open_issues,Open Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,reliability_rating,Reliability Rating,1.0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,reliability_remediation_effort,Reliability Remediation Effort,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,reopened_issues,Reopened Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,security_hotspots,Security Hotspots,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,security_hotspots_reviewed_status,Security Review Reviewed Status,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,security_hotspots_to_review_status,Security Review To Review Status,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,security_rating,Security Rating,1.0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,security_remediation_effort,Security Remediation Effort,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,security_review_rating,Security Review Rating,1.0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,skipped_tests,Skipped Unit Tests,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,GlobalExceptionHandlerTest.java,UTS,src/test/java/com/ecommerce/exception/GlobalExceptionHandlerTest.java,software_quality_blocker_issues,Blocker Severity Issues,0
